ts_ny,yes_bid,yes_ask,yes_bid_depth,yes_ask_depth,no_bid,no_ask,no_bid_depth,no_ask_depth
2026-01-02T19:12:59.661587-05:00,0.994,0.999,6273.45,504.99,0.001,0.006,504.99,6273.45
2026-01-02T19:13:01.287043-05:00,0.994,0.999,6273.45,504.99,0.001,0.006,504.99,6273.45
2026-01-02T19:13:02.282608-05:00,0.994,0.999,6273.45,489.97,0.001,0.006,489.97,6273.45
2026-01-02T19:13:03.480509-05:00,0.991,0.999,6190.53,439.97,0.001,0.009,439.97,6190.53
2026-01-02T19:13:04.615647-05:00,0.991,0.999,6190.53,439.97,0.001,0.009,439.97,6190.53
2026-01-02T19:13:06.339308-05:00,0.991,0.999,6190.53,439.97,0.001,0.009,439.97,6190.53
2026-01-02T19:13:07.595548-05:00,0.991,0.999,6304.53,339.97,0.001,0.009,339.97,6304.53
2026-01-02T19:13:09.517120-05:00,0.991,0.999,6304.53,339.97,0.001,0.009,339.97,6304.53
2026-01-02T19:13:11.588206-05:00,0.991,0.999,6304.53,339.97,0.001,0.009,339.97,6304.53
2026-01-02T19:13:12.579173-05:00,0.991,0.999,6151.349999999999,334.97,0.001,0.009,334.97,6151.349999999999
2026-01-02T19:13:13.715662-05:00,0.991,0.999,6151.349999999999,334.97,0.001,0.009,334.97,6151.349999999999
2026-01-02T19:13:14.718837-05:00,0.991,0.999,6151.349999999999,334.97,0.001,0.009,334.97,6151.349999999999
2026-01-02T19:13:15.769940-05:00,0.991,0.999,6151.349999999999,334.97,0.001,0.009,334.97,6151.349999999999
2026-01-02T19:13:16.773252-05:00,0.991,0.997,4964.7,349.96000000000004,0.003,0.009,349.96000000000004,4964.7
2026-01-02T19:13:17.922233-05:00,0.99,0.992,4430.09,354.97,0.008,0.01,354.97,4430.09
2026-01-02T19:13:19.000063-05:00,0.99,0.991,3547.25,354.97,0.009,0.01,354.97,3547.25
2026-01-02T19:13:20.034965-05:00,0.99,0.991,3547.25,354.97,0.009,0.01,354.97,3547.25
2026-01-02T19:13:21.026669-05:00,0.999,,2942.94,0,,0.01,0,3743.05
2026-01-02T19:13:22.055760-05:00,0.989,0.99,3466.96,260.99,0.01,0.011,260.99,3466.96
2026-01-02T19:13:23.045453-05:00,0.98,0.991,3639.56,20.0,0.009,0.02,20.0,3639.56
2026-01-02T19:13:24.228018-05:00,0.98,0.991,3639.56,20.0,0.009,0.02,20.0,3639.56
2026-01-02T19:13:25.246872-05:00,0.99,0.991,3525.64,20.0,0.009,0.01,20.0,3525.64
2026-01-02T19:13:26.767965-05:00,0.991,0.992,2553.71,20.0,0.008,0.009,20.0,2553.71
2026-01-02T19:13:27.912419-05:00,0.99,0.992,3437.64,20.0,0.008,0.01,20.0,3437.64
2026-01-02T19:13:28.902490-05:00,0.98,0.99,3527.94,63.02,0.01,0.02,82.41,3542.94
2026-01-02T19:13:29.944842-05:00,0.98,0.99,3608.94,267.85,0.01,0.02,267.85,3608.94
2026-01-02T19:13:30.954491-05:00,0.98,0.99,3641.94,171.24,0.01,0.02,171.24,3641.94
2026-01-02T19:13:31.961468-05:00,0.98,0.99,3664.95,100.74,0.01,0.02,100.74,3664.95
2026-01-02T19:13:33.001044-05:00,0.98,0.985,3201.15,337.51,0.015,0.02,337.51,3201.15
2026-01-02T19:13:33.995599-05:00,0.98,0.99,3183.15,261.44,0.01,0.02,261.44,3183.15
2026-01-02T19:13:34.996662-05:00,0.984,0.99,2430.18,20.31,0.01,0.016,20.31,2430.18
2026-01-02T19:13:36.512760-05:00,0.99,0.991,2529.19,20.0,0.009,0.01,20.0,2529.19
2026-01-02T19:13:37.527017-05:00,0.99,0.991,2523.19,20.0,0.009,0.01,20.0,2523.19
2026-01-02T19:13:38.757169-05:00,0.987,0.991,2353.31,12.94,0.009,0.013,12.94,2353.31
2026-01-02T19:13:39.784354-05:00,0.987,0.991,2353.31,12.94,0.009,0.013,12.94,2353.31
2026-01-02T19:13:40.838113-05:00,0.987,0.988,2348.31,13.92,0.012,0.013,13.92,2348.31
2026-01-02T19:13:41.864961-05:00,0.985,0.99,3251.59,574.0,0.01,0.015,574.0,3251.59
2026-01-02T19:13:42.914424-05:00,0.98,0.99,3382.03,544.0,0.01,0.02,544.0,3382.03
2026-01-02T19:13:44.196764-05:00,0.98,0.99,3168.25,450.55,0.01,0.02,450.55,3168.25
2026-01-02T19:13:45.238851-05:00,0.98,0.99,3194.27,425.22,0.01,0.02,425.22,3194.27
2026-01-02T19:13:46.412490-05:00,0.98,0.99,3229.27,495.39,0.01,0.02,495.39,3229.27
2026-01-02T19:13:47.404169-05:00,0.98,0.99,3229.27,192.02,0.01,0.02,192.02,3229.27
2026-01-02T19:13:48.603575-05:00,0.98,0.984,3124.16,215.20000000000002,0.016,0.02,215.20000000000002,3124.16
2026-01-02T19:13:49.729587-05:00,0.98,0.984,3022.22,225.20000000000002,0.016,0.02,225.20000000000002,3022.22
2026-01-02T19:13:50.930845-05:00,0.98,0.99,3022.22,91.37,0.01,0.02,91.37,3022.22
2026-01-02T19:13:51.966587-05:00,0.99,,2232.16,0,,0.01,0,2232.16
2026-01-02T19:13:52.994443-05:00,0.982,0.984,2347.46,65.37,0.016,0.018,65.37,2347.46
2026-01-02T19:13:54.031009-05:00,0.99,0.991,2191.98,20.0,0.009,0.01,20.0,2191.98
2026-01-02T19:13:55.305383-05:00,0.99,0.991,2191.98,20.0,0.009,0.01,20.0,2191.98
2026-01-02T19:13:56.487830-05:00,0.99,0.991,2306.64,110.0,0.009,0.01,110.0,2306.64
2026-01-02T19:13:57.557554-05:00,0.99,0.991,2306.64,110.0,0.009,0.01,110.0,2306.64
2026-01-02T19:13:58.682953-05:00,0.98,0.983,3268.75,602.18,0.017,0.02,602.18,3268.75
2026-01-02T19:13:59.682241-05:00,0.98,0.983,3305.71,571.3,0.017,0.02,592.3199999999999,3305.71
2026-01-02T19:14:00.723122-05:00,0.98,0.983,3195.71,568.27,0.017,0.02,568.27,3195.71
2026-01-02T19:14:01.970990-05:00,0.98,,3137.7999999999997,0,,0.02,0,3137.7999999999997
2026-01-02T19:14:03.067224-05:00,0.98,,3137.7999999999997,0,,0.02,0,3137.7999999999997
2026-01-02T19:14:04.070049-05:00,0.99,,2246.13,0,,0.01,0,2246.13
2026-01-02T19:14:05.299016-05:00,0.99,,2214.13,0,,0.01,0,2214.13
2026-01-02T19:14:06.297548-05:00,0.98,0.99,2995.84,65.51,0.01,0.02,135.51,2995.84
2026-01-02T19:14:07.547337-05:00,0.99,,2493.4,0,,0.01,0,2493.4
2026-01-02T19:14:08.936883-05:00,0.99,,2493.4,0,,0.01,0,2493.4
2026-01-02T19:14:09.937836-05:00,0.99,,2493.4,0,,0.01,0,2493.4
2026-01-02T19:14:11.187875-05:00,0.99,0.994,2712.65,20.0,0.006,0.01,20.0,2712.65
2026-01-02T19:14:12.654932-05:00,0.99,0.995,2727.34,14.97,0.005,0.01,14.97,2727.34
2026-01-02T19:14:13.722324-05:00,0.99,0.995,2727.34,14.97,0.005,0.01,14.97,2727.34
2026-01-02T19:14:14.804885-05:00,0.99,0.997,2734.15,20.0,0.003,0.01,20.0,2734.15
2026-01-02T19:14:16.099877-05:00,0.996,0.997,2622.34,20.0,0.003,0.004,20.0,2622.34
2026-01-02T19:14:17.123945-05:00,0.98,0.99,3081.74,1118.83,0.01,0.02,1118.83,3081.74
2026-01-02T19:14:18.141405-05:00,0.989,0.99,2280.5099999999998,948.24,0.01,0.011,948.24,2280.5099999999998
2026-01-02T19:14:19.169049-05:00,0.989,0.99,2312.5099999999998,820.83,0.01,0.011,820.83,2312.5099999999998
2026-01-02T19:14:20.289225-05:00,0.989,0.99,2312.5099999999998,752.25,0.01,0.011,752.25,2312.5099999999998
2026-01-02T19:14:21.311276-05:00,0.989,0.99,2317.5099999999998,725.19,0.01,0.011,725.19,2317.5099999999998
2026-01-02T19:14:22.318698-05:00,0.989,0.99,2243.5099999999998,588.15,0.01,0.011,588.15,2243.5099999999998
2026-01-02T19:14:23.338516-05:00,0.989,0.99,2510.63,560.94,0.01,0.011,560.94,2510.63
2026-01-02T19:14:24.462259-05:00,0.989,0.99,2572.0299999999997,545.88,0.01,0.011,545.88,2572.0299999999997
2026-01-02T19:14:25.541762-05:00,0.989,0.99,2614.21,432.55,0.01,0.011,432.55,2614.21
2026-01-02T19:14:27.012960-05:00,0.989,0.99,2614.21,376.3,0.01,0.011,376.3,2614.21
2026-01-02T19:14:28.046817-05:00,0.989,0.99,2587.35,116.99,0.01,0.011,116.99,2587.35
2026-01-02T19:14:29.728786-05:00,0.989,0.99,2587.35,15.97,0.01,0.011,15.97,2587.35
2026-01-02T19:14:30.802951-05:00,0.99,,2567.38,0,,0.01,0,2567.38
2026-01-02T19:14:31.792448-05:00,0.99,,2567.38,0,,0.01,0,2567.38
2026-01-02T19:14:33.068651-05:00,0.99,,2567.38,0,,0.01,0,2567.38
2026-01-02T19:14:34.363916-05:00,0.99,,2567.38,0,,0.01,0,2567.38
2026-01-02T19:14:35.452380-05:00,0.99,,2567.38,0,,0.01,0,2567.38
2026-01-02T19:14:36.828880-05:00,0.99,,2567.38,0,,0.01,0,2567.38
2026-01-02T19:14:37.912794-05:00,0.99,,2567.38,0,,0.01,0,2567.38
2026-01-02T19:14:38.929810-05:00,0.99,,2567.38,0,,0.01,0,2567.38
2026-01-02T19:14:39.917198-05:00,0.99,,7698.33,0,,0.01,0,7698.33
2026-01-02T19:14:41.128689-05:00,0.99,,7698.33,0,,0.01,0,7698.33
2026-01-02T19:14:42.186535-05:00,0.99,,7698.33,0,,0.01,0,7698.33
2026-01-02T19:14:43.561004-05:00,0.99,,7698.33,0,,0.01,0,7698.33
2026-01-02T19:14:44.860050-05:00,0.99,,8694.19,0,,0.01,0,8694.19
2026-01-02T19:14:46.410955-05:00,0.99,,8694.19,0,,0.01,0,8694.19
2026-01-02T19:14:48.403009-05:00,0.99,,8694.19,0,,0.01,0,8694.19
2026-01-02T19:14:49.410571-05:00,0.99,,8694.19,0,,0.01,0,8694.19
2026-01-02T19:14:50.570814-05:00,0.99,,8694.19,0,,0.01,0,8694.19
2026-01-02T19:14:51.732200-05:00,0.99,,8694.19,0,,0.01,0,8694.19
2026-01-02T19:14:52.897130-05:00,0.999,,31150.84,0,,0.001,0,31150.84
2026-01-02T19:14:54.014687-05:00,0.999,,33652.79,0,,0.001,0,33652.79
2026-01-02T19:14:55.070365-05:00,0.999,,33652.79,0,,0.001,0,33652.79
2026-01-02T19:14:56.071949-05:00,0.999,,33652.79,0,,0.001,0,33652.79
2026-01-02T19:14:58.228602-05:00,0.999,,33652.79,0,,0.001,0,33652.79
2026-01-02T19:14:59.438085-05:00,0.999,,36073.53,0,,0.001,0,36073.53
