ts_ny,yes_bid,yes_ask,yes_bid_depth,yes_ask_depth,no_bid,no_ask,no_bid_depth,no_ask_depth
2026-01-02T19:28:44.636577-05:00,0.17,0.18,744.0799999999999,1733.21,0.82,0.83,1733.21,744.0799999999999
2026-01-02T19:28:45.641297-05:00,0.17,0.18,1242.28,1482.68,0.82,0.83,1482.68,1242.28
2026-01-02T19:28:46.636200-05:00,0.16,0.18,1319.69,1618.69,0.82,0.84,1618.69,1319.69
2026-01-02T19:28:47.641823-05:00,0.15,0.17,1829.6299999999999,1674.6,0.83,0.85,1674.6,1829.6299999999999
2026-01-02T19:28:48.636469-05:00,0.13,0.14,2883.07,1674.82,0.86,0.87,1674.82,2883.07
2026-01-02T19:28:49.694258-05:00,0.13,0.15,2965.07,1243.49,0.85,0.87,1243.49,2965.07
2026-01-02T19:28:50.683901-05:00,0.12,0.14,3597.13,1296.46,0.86,0.88,1296.46,3597.13
2026-01-02T19:28:51.689639-05:00,0.11,0.14,6328.04,1364.59,0.86,0.89,1364.59,6328.04
2026-01-02T19:28:52.700294-05:00,0.14,0.15,3003.67,1361.8899999999999,0.85,0.86,1361.8899999999999,3003.67
2026-01-02T19:28:53.704737-05:00,0.11,0.15,6357.57,1387.35,0.85,0.89,1387.35,6357.57
2026-01-02T19:28:54.725788-05:00,0.11,0.14,6362.57,1247.46,0.86,0.89,1247.46,6362.57
2026-01-02T19:28:55.719990-05:00,0.07,0.09,9398.92,2786.2400000000002,0.91,0.93,2786.2400000000002,9398.92
2026-01-02T19:28:56.719519-05:00,0.06,0.11,8956.890000000001,3316.94,0.89,0.94,3316.94,8956.890000000001
2026-01-02T19:28:57.723692-05:00,0.06,0.09,8871.65,2586.12,0.91,0.94,2586.12,8871.65
2026-01-02T19:28:58.773146-05:00,0.06,0.09,8945.1,2683.0,0.91,0.94,2683.0,8945.1
2026-01-02T19:28:59.781571-05:00,0.03,0.08,8169.660000000001,2540.09,0.92,0.97,2540.09,8169.660000000001
2026-01-02T19:29:00.783571-05:00,0.03,0.08,7612.46,1614.69,0.92,0.97,1614.69,7612.46
2026-01-02T19:29:01.777775-05:00,0.02,0.04,7408.610000000001,1166.29,0.96,0.98,1166.29,7408.610000000001
2026-01-02T19:29:02.799995-05:00,0.03,0.04,6991.16,1301.87,0.96,0.97,1301.87,6991.16
2026-01-02T19:29:03.797224-05:00,0.02,0.05,6448.95,1618.69,0.95,0.98,1618.69,6448.95
2026-01-02T19:29:04.809916-05:00,0.02,0.05,6474.1,1720.39,0.95,0.98,1720.39,6474.1
2026-01-02T19:29:05.945291-05:00,0.02,0.03,6266.860000000001,278.28,0.97,0.98,278.28,6266.860000000001
2026-01-02T19:29:06.932197-05:00,0.02,0.03,6483.93,292.66,0.97,0.98,292.66,6483.93
2026-01-02T19:29:07.943516-05:00,0.03,0.21,6889.18,734.05,0.79,0.97,734.05,6889.18
2026-01-02T19:29:09.000053-05:00,0.26,0.27,1908.49,285.65,0.73,0.74,285.65,1908.49
2026-01-02T19:29:10.016940-05:00,0.21,0.33,1843.32,438.51,0.67,0.79,438.51,1843.32
2026-01-02T19:29:11.014009-05:00,0.18,0.21,1806.91,619.8199999999999,0.79,0.82,619.8199999999999,1806.91
2026-01-02T19:29:12.026628-05:00,0.19,0.24,1803.18,577.98,0.76,0.81,577.98,1803.18
2026-01-02T19:29:13.035197-05:00,0.17,0.19,2226.49,572.6,0.81,0.83,572.6,2226.49
2026-01-02T19:29:14.271135-05:00,0.18,0.19,2472.08,214.98,0.81,0.82,214.98,2472.08
2026-01-02T19:29:15.272748-05:00,0.19,0.22,2565.43,259.98,0.78,0.81,259.98,2565.43
2026-01-02T19:29:16.264646-05:00,0.16,0.18,2629.09,329.45,0.82,0.84,329.45,2629.09
2026-01-02T19:29:17.269433-05:00,0.17,0.18,2444.09,316.24,0.82,0.83,316.24,2444.09
2026-01-02T19:29:18.264677-05:00,0.18,0.21,2518.95,571.98,0.79,0.82,571.98,2518.95
2026-01-02T19:29:19.266241-05:00,0.18,0.21,2489.65,564.74,0.79,0.82,564.74,2489.65
2026-01-02T19:29:20.262421-05:00,0.16,0.2,2508.79,229.67000000000002,0.8,0.84,229.67000000000002,2508.79
2026-01-02T19:29:21.271714-05:00,0.17,0.18,2619.04,227.84,0.82,0.83,227.84,2619.04
2026-01-02T19:29:22.260982-05:00,0.18,0.19,2573.16,408.2,0.81,0.82,408.2,2573.16
2026-01-02T19:29:23.276730-05:00,0.16,0.2,1733.6,522.7,0.8,0.84,522.7,1733.6
2026-01-02T19:29:24.286630-05:00,0.13,0.21,2158.96,302.22,0.79,0.87,302.22,2158.96
2026-01-02T19:29:25.302136-05:00,0.13,0.18,2265.46,388.02,0.82,0.87,388.02,2265.46
2026-01-02T19:29:26.309786-05:00,0.14,0.16,1997.74,408.5,0.84,0.86,408.5,1997.74
2026-01-02T19:29:27.323938-05:00,0.13,0.14,2261.67,715.5,0.86,0.87,715.5,2261.67
2026-01-02T19:29:28.325859-05:00,0.17,0.18,1648.98,770.72,0.82,0.83,770.72,1648.98
2026-01-02T19:29:29.371746-05:00,0.13,0.18,2014.98,632.16,0.82,0.87,632.16,2014.98
2026-01-02T19:29:30.370550-05:00,0.13,0.17,2359.69,663.62,0.83,0.87,663.62,2359.69
2026-01-02T19:29:31.371323-05:00,0.13,0.17,2373.15,690.22,0.83,0.87,690.22,2373.15
2026-01-02T19:29:32.483364-05:00,0.15,0.17,1935.93,409.7,0.83,0.85,409.7,1935.93
2026-01-02T19:29:33.521907-05:00,0.11,0.17,7841.57,302.5,0.83,0.89,302.5,7841.57
2026-01-02T19:29:34.748921-05:00,0.19,0.22,942.4200000000001,356.92,0.78,0.81,356.92,942.4200000000001
2026-01-02T19:29:35.834412-05:00,0.19,0.21,789.0400000000001,312.62,0.79,0.81,312.62,789.0400000000001
2026-01-02T19:29:36.894475-05:00,0.19,0.23,759.65,650.62,0.77,0.81,650.62,759.65
2026-01-02T19:29:37.896292-05:00,0.18,0.2,939.23,331.62,0.8,0.82,331.62,939.23
2026-01-02T19:29:38.902240-05:00,0.16,0.19,1442.43,465.62,0.81,0.84,465.62,1442.43
2026-01-02T19:29:39.912987-05:00,0.15,0.2,1239.88,687.01,0.8,0.85,687.01,1239.88
2026-01-02T19:29:40.925730-05:00,0.14,0.15,2054.37,798.28,0.85,0.86,798.28,2054.37
2026-01-02T19:29:41.980232-05:00,0.06,0.13,6853.2699999999995,934.07,0.87,0.94,934.07,6853.2699999999995
2026-01-02T19:29:42.979899-05:00,0.03,0.08,6848.34,653.5,0.92,0.97,653.5,6848.34
2026-01-02T19:29:43.979842-05:00,0.09,0.12,6733.63,397.02,0.88,0.91,397.02,6733.63
2026-01-02T19:29:44.982633-05:00,0.92,0.97,1154.72,7767.53,0.03,0.08,7767.53,1154.72
2026-01-02T19:29:46.013866-05:00,0.97,0.98,242.86,7370.91,0.02,0.03,7370.91,242.86
2026-01-02T19:29:47.012191-05:00,0.97,0.98,195.61,6718.03,0.02,0.03,6718.03,195.61
2026-01-02T19:29:48.020243-05:00,0.96,0.98,252.7,5963.139999999999,0.02,0.04,5963.139999999999,252.7
2026-01-02T19:29:49.014257-05:00,0.98,0.99,666.03,5206.41,0.01,0.02,5206.41,666.03
2026-01-02T19:29:50.038606-05:00,0.03,0.99,4999.46,4671.55,0.01,0.97,4671.55,4999.46
2026-01-02T19:29:51.048845-05:00,0.98,0.99,5200.05,4546.22,0.01,0.02,4546.22,5200.05
2026-01-02T19:29:52.048254-05:00,0.94,0.99,300.66,3683.96,0.01,0.06,3683.96,300.66
2026-01-02T19:29:53.059416-05:00,0.98,0.99,1292.0900000000001,2057.14,0.01,0.02,2057.14,1292.0900000000001
2026-01-02T19:29:54.079640-05:00,0.98,0.99,1320.4699999999998,1423.52,0.01,0.02,1423.52,1320.4699999999998
2026-01-02T19:29:55.100716-05:00,0.99,,814.0699999999999,0,,0.01,0,814.0699999999999
2026-01-02T19:29:56.137101-05:00,0.99,,1198.0,0,,0.01,0,1198.0
2026-01-02T19:29:57.150682-05:00,0.99,,3285.05,0,,0.01,0,3285.05
2026-01-02T19:29:58.216864-05:00,0.99,,2803.05,0,,0.01,0,2803.05
2026-01-02T19:29:59.245906-05:00,0.99,,2803.05,0,,0.01,0,2803.05
